,source,np,bacteria,bac_type,np_synthesis,method,shape,reference,kingdom,phylum,class,order,family,genus,gram,isolated_from,concentration,np_size_avg (nm),zoi_np,"min_Incub_period, h","avg_Incub_period, h","growth_temp, C",Valance_electron,amw,NumHeteroatoms,kappa1,kappa2,kappa3,Phi
162,0,Cu2O,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,spherical,https://aip.scitation.org/doi/abs/10.1063/5.0002290,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,5,20,10,24,36,37,29,143.091,3,36.04057568,12.00832358,2.998961039,144.2622982
163,0,Cu2O,Candida albicans,pathogenic,green_synthesis,disk_diffusion,spherical,https://aip.scitation.org/doi/abs/10.1063/5.0002290,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,20,20,19.5,48,84,37,29,143.091,3,36.04057568,12.00832358,2.998961039,144.2622982
164,0,Cu2O,Candida albicans,pathogenic,green_synthesis,disk_diffusion,spherical,https://aip.scitation.org/doi/abs/10.1063/5.0002290,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,15,20,15.2,48,84,37,29,143.091,3,36.04057568,12.00832358,2.998961039,144.2622982
165,0,Cu2O,Candida albicans,pathogenic,green_synthesis,disk_diffusion,spherical,https://aip.scitation.org/doi/abs/10.1063/5.0002290,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,10,20,11.5,48,84,37,29,143.091,3,36.04057568,12.00832358,2.998961039,144.2622982
166,0,Cu2O,Candida albicans,pathogenic,green_synthesis,disk_diffusion,spherical,https://aip.scitation.org/doi/abs/10.1063/5.0002290,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,5,20,9.2,48,84,37,29,143.091,3,36.04057568,12.00832358,2.998961039,144.2622982
167,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,100,3,14,48,84,37,11,107.868,1,1.74025974,0.091136933,2.143768512,0.158601936
168,7,Cu,Escherichia coli,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,100,9,9,48,84,37,11,63.546,1,1.519480519,0.444480519,4.219480519,0.675379491
169,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,100,3,13,48,84,37,11,107.868,1,1.74025974,0.091136933,2.143768512,0.158601936
170,0,Ag,Escherichia coli,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,100,3,15,48,84,37,11,107.868,1,1.74025974,0.091136933,2.143768512,0.158601936
171,7,Cu,Escherichia coli,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,101,9,11,48,84,37,11,63.546,1,1.519480519,0.444480519,4.219480519,0.675379491
172,0,Ag,Bacillus subtilis,non-pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,102,3,11,0.16,7.08,30,11,107.868,1,1.74025974,0.091136933,2.143768512,0.158601936
173,7,Cu,Bacillus subtilis,non-pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,100,9,20,0.16,7.08,30,11,63.546,1,1.519480519,0.444480519,4.219480519,0.675379491
174,0,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,100,3,16,24,36,37,11,107.868,1,1.74025974,0.091136933,2.143768512,0.158601936
175,7,Cu,Staphylococcus aureus,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,103,9,14,24,36,37,11,63.546,1,1.519480519,0.444480519,4.219480519,0.675379491
176,7,Cu,Staphylococcus aureus,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,100,9,14,24,36,37,11,63.546,1,1.519480519,0.444480519,4.219480519,0.675379491
177,0,Ag,Staphylococcus aureus,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,104,3,16,24,36,37,11,107.868,1,1.74025974,0.091136933,2.143768512,0.158601936
178,7,Cu,Staphylococcus aureus,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,100,9,13,24,36,37,11,63.546,1,1.519480519,0.444480519,4.219480519,0.675379491
179,0,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,65,40,16.9,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
180,0,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,65,40,12.2,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
181,0,ZnO,Proteus mirabilis,pathogenic,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,65,40,13.7,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
182,0,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,65,40,8.1,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
183,0,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,65,40,14.4,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
184,0,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,65,40,10.2,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
185,0,ZnO,Proteus mirabilis,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,65,40,12.3,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
186,0,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,65,40,7.5,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
187,0,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,130,40,20,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
188,0,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,130,40,17.1,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
189,0,ZnO,Proteus mirabilis,pathogenic,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,130,40,19.1,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
190,0,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,130,40,16,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
191,0,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,130,40,18.4,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
192,0,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,130,40,13.4,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
193,0,ZnO,Proteus mirabilis,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,130,40,15.9,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
194,0,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,130,40,13.1,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
195,0,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,195,40,26.3,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
196,0,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,195,40,23.8,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
197,0,ZnO,Proteus mirabilis,pathogenic,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,195,40,26.9,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
198,0,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,195,40,19.3,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
199,0,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,195,40,22.9,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
200,0,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,195,40,21,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
201,0,ZnO,Proteus mirabilis,pathogenic,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,195,40,23.9,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
202,0,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,195,40,16,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
203,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,65,25,17.9,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
204,0,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,65,25,13.8,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
205,0,ZnO,Proteus mirabilis,pathogenic,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,65,25,15.9,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
206,0,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,65,25,9.7,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
207,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,65,25,15,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
208,0,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,65,25,10.7,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
209,0,ZnO,Proteus mirabilis,pathogenic,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,65,25,13.2,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
210,0,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,65,25,8.3,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
211,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,130,25,21.1,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
212,0,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,130,25,19.3,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
213,0,ZnO,Proteus mirabilis,pathogenic,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,130,25,23.3,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
214,0,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,130,25,16.1,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
215,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,130,25,18.7,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
216,0,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,130,25,16.4,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
217,0,ZnO,Proteus mirabilis,pathogenic,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,130,25,19.8,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
218,0,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,130,25,13.8,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
219,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,195,25,29.9,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
220,0,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,195,25,26,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
221,0,ZnO,Proteus mirabilis,pathogenic,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,195,25,29,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
222,0,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,well_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,195,25,20,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
223,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,195,25,27,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
224,0,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,water,195,25,23.2,2,7,30,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
225,0,ZnO,Proteus mirabilis,pathogenic,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,urine,195,25,25.3,24,48,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
226,0,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,disk_diffusion,spherical,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,water,195,25,17,12,18,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
227,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,10.172425,79,7,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
228,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,20.34485,79,7.3,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
229,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,40.6897,79,8,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
230,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,81.3794,79,9.1,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
231,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,disk_diffusion,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,162.7588,79,9.2,24,36,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
232,0,ZnO,Escherichia coli,pathogenic,green_synthesis,disk_diffusion,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,10.172425,79,8,48,84,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
233,0,ZnO,Escherichia coli,pathogenic,green_synthesis,disk_diffusion,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,20.34485,79,8.2,48,84,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
234,0,ZnO,Escherichia coli,pathogenic,green_synthesis,disk_diffusion,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,40.6897,79,8.4,48,84,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
235,0,ZnO,Escherichia coli,pathogenic,green_synthesis,disk_diffusion,hexagonal,https://www.mdpi.com/1420-3049/26/20/6140,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,81.3794,79,9.8,48,84,37,8,81.389,2,2.423376623,1.423376623,0.785339814,1.724688818
