,np,bacteria,bac_type,np_synthesis,method,shape,reference,kingdom,phylum,class,order,family,genus,gram,isolated_from,source,concentration,mol_weight (g/mol),np_size_avg (nm),time_set,"min_Incub_period, h","growth_temp, C",Valance_electron,labuteASA,tpsa,CrippenMR,chi0v
92,Au,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,1.8964525112413515,196.966569,1.4,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
93,Au,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,1.8964525112413515,196.966569,5.1,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
96,Au,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,0,1.8964525112413515,196.966569,1.9,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
99,Au,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0.6923325285854267,196.966569,0.8,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
100,Au,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0.6923325285854267,196.966569,1.4,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
101,Au,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,1.8964525112413515,196.966569,5.1,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
102,Au,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,1.8964525112413515,196.966569,8.7,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
103,Au,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,1.8964525112413515,196.966569,10.4,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
105,Au,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MBC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0.6923325285854267,196.966569,0.8,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
106,Au,Staphylococcus epidermidis,opportunistic pathogen,chemical_synthesis,MBC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,nose,0,0.6923325285854267,196.966569,1.4,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
108,Au,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.8964525112413515,196.966569,5.1,18,48.0,37,11,23.00188061,0.0,0.0,2.46797672
109,Au,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.8964525112413515,196.966569,8.7,18,48.0,37,11,23.00188061,0.0,0.0,2.46797672
110,Au,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,1.8964525112413515,196.966569,10.4,18,48.0,37,11,23.00188061,0.0,0.0,2.46797672
114,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.6923325285854267,196.966569,0.8,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
115,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.6923325285854267,196.966569,1.4,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
116,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.8964525112413515,196.966569,5.1,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
117,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.8964525112413515,196.966569,8.7,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
118,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,1.8964525112413515,196.966569,10.4,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
120,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.6923325285854267,196.966569,0.8,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
121,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,https://pubmed.ncbi.nlm.nih.gov/25712910/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,0.6923325285854267,196.966569,1.4,18,24.0,37,11,23.00188061,0.0,0.0,2.46797672
122,Au,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,5,3.6989700043360187,196.966569,1.4,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
123,Au,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,5,3.0969100130080562,196.966569,1.4,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
124,Au,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,5,1.8920946026904804,196.966569,50.0,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
125,Au,Pseudomonas aeruginosa,opportunistic pathogen,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,n,soil,5,3.0969100130080562,196.966569,50.0,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
126,Au,Candida albicans,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,5,3.3979400086720375,196.966569,1.4,24,48.0,37,11,23.00188061,0.0,0.0,2.46797672
127,Au,Candida albicans,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,5,3.0969100130080562,196.966569,1.4,24,48.0,37,11,23.00188061,0.0,0.0,2.46797672
128,Au,Candida albicans,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,5,2.494154594018443,196.966569,50.0,24,48.0,37,11,23.00188061,0.0,0.0,2.46797672
129,Au,Candida albicans,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,mouth,5,2.494154594018443,196.966569,50.0,24,48.0,37,11,23.00188061,0.0,0.0,2.46797672
130,Au,Enterococcus faecalis,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,5,4.0,196.966569,1.4,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
131,Au,Enterococcus faecalis,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,5,3.3979400086720375,196.966569,1.4,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
132,Au,Enterococcus faecalis,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,5,1.8920946026904804,196.966569,50.0,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
133,Au,Enterococcus faecalis,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,urine,5,3.0969100130080562,196.966569,50.0,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
134,Au,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,5,3.3979400086720375,196.966569,1.4,24,48.0,37,11,23.00188061,0.0,0.0,2.46797672
135,Au,Escherichia coli,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,5,3.3979400086720375,196.966569,1.4,24,48.0,37,11,23.00188061,0.0,0.0,2.46797672
136,Au,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,5,1.8920946026904804,196.966569,50.0,24,48.0,37,11,23.00188061,0.0,0.0,2.46797672
137,Au,Escherichia coli,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,5,2.1931245983544616,196.966569,50.0,24,48.0,37,11,23.00188061,0.0,0.0,2.46797672
138,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,5,3.6989700043360187,196.966569,1.4,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
139,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,5,3.3979400086720375,196.966569,1.4,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
140,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,5,1.8920946026904804,196.966569,50.0,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
141,Au,Staphylococcus aureus,pathogenic,chemical_synthesis,MBEC,spherical,https://www.cell.com/heliyon/fulltext/S2405-8440(18)35282-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2405844018352824%3Fshowall%3Dtrue,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,5,2.7958800173440754,196.966569,50.0,24,24.0,37,11,23.00188061,0.0,0.0,2.46797672
148,CeO2,Bacillus cereus,pathogenic,chemical_synthesis,MIC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,food,0,3.6334684555795866,172.115,10.0,24,4.0,30,16,39.19032095,34.14,1.373,4.456551526
149,CeO2,Bacillus cereus,pathogenic,chemical_synthesis,MBC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,food,0,3.6334684555795866,172.115,10.0,24,4.0,30,16,39.19032095,34.14,1.373,4.456551526
150,CeO2,Escherichia coli,pathogenic,chemical_synthesis,MIC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,3.3324384599156054,172.115,10.0,24,48.0,37,16,39.19032095,34.14,1.373,4.456551526
151,CeO2,Escherichia coli,pathogenic,chemical_synthesis,MBC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,3.3324384599156054,172.115,10.0,24,48.0,37,16,39.19032095,34.14,1.373,4.456551526
152,CeO2,Listeria monocytogenes,pathogenic,chemical_synthesis,MIC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,p,food,0,3.0293837776852097,172.115,10.0,24,24.0,37,16,39.19032095,34.14,1.373,4.456551526
153,CeO2,Listeria monocytogenes,pathogenic,chemical_synthesis,MBC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,p,food,0,3.0293837776852097,172.115,10.0,24,24.0,37,16,39.19032095,34.14,1.373,4.456551526
154,CeO2,Salmonella typhimurium,pathogenic,chemical_synthesis,MIC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,meat,0,3.0293837776852097,172.115,10.0,24,6.0,37,16,39.19032095,34.14,1.373,4.456551526
155,CeO2,Salmonella typhimurium,pathogenic,chemical_synthesis,MBC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,n,meat,0,3.0293837776852097,172.115,10.0,24,6.0,37,16,39.19032095,34.14,1.373,4.456551526
156,CeO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,4.0,172.115,10.0,24,24.0,37,16,39.19032095,34.14,1.373,4.456551526
157,CeO2,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,cubic,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,4.0,172.115,10.0,24,24.0,37,16,39.19032095,34.14,1.373,4.456551526
158,Cu,Bacillus subtilis,non-pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,1.3010299956639813,63.55,9.0,24,0.16,30,11,17.96409803,0.0,0.0,1.243163121
159,Cu,Bacillus subtilis,non-pathogenic,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,1.6020599913279623,63.55,9.0,24,0.16,30,11,17.96409803,0.0,0.0,1.243163121
160,Cu,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.146128035678238,63.55,9.0,24,48.0,37,11,17.96409803,0.0,0.0,1.243163121
161,Cu,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.342422680822206,63.55,9.0,24,48.0,37,11,17.96409803,0.0,0.0,1.243163121
162,Cu,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.3010299956639813,63.55,9.0,24,48.0,37,11,17.96409803,0.0,0.0,1.243163121
163,Cu,Escherichia coli,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.4471580313422194,63.55,9.0,24,48.0,37,11,17.96409803,0.0,0.0,1.243163121
164,Cu,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.2041199826559246,63.55,9.0,24,48.0,37,11,17.96409803,0.0,0.0,1.243163121
165,Cu,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.4149733479708178,63.55,9.0,24,48.0,37,11,17.96409803,0.0,0.0,1.243163121
166,Cu,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.342422680822206,63.55,9.0,24,48.0,37,11,17.96409803,0.0,0.0,1.243163121
167,Cu,Escherichia coli,pathogenic,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.4771212547196626,63.55,9.0,24,48.0,37,11,17.96409803,0.0,0.0,1.243163121
168,Cu,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.146128035678238,63.55,9.0,24,24.0,37,11,17.96409803,0.0,0.0,1.243163121
171,Cu,Staphylococcus aureus,pathogenic,chemical_synthesis,MBC,spherical,https://www.sciencedirect.com/science/article/pii/S174270610700195X?casa_token=ejKjy1APZdMAAAAA:x0VZuIZxvH2mfM9F0QtfnwkWnKj71vPtbaVesQWpFVF5pSSZLn7CBGhjbemd6Tq-Syyd0e8UYsY,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,skin,0,2.2041199826559246,63.55,9.0,24,24.0,37,11,17.96409803,0.0,0.0,1.243163121
174,CuO,Bacillus subtilis,non-pathogenic,green_synthesis,MIC,spheroidal,https://doi.org/10.1016/j.jece.2021.105395,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,2.5921767573958667,79.5454,12.0,18,0.16,30,17,20.67942236,17.07,0.6865,1.651411411
177,CuO,Bacillus subtilis,non-pathogenic,green_synthesis,MBC,spheroidal,https://doi.org/10.1016/j.jece.2021.105395,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,3.7958800173440754,79.5454,12.0,18,0.16,30,17,20.67942236,17.07,0.6865,1.651411411
178,CuO,Bacillus subtilis,non-pathogenic,green_synthesis,MBC,spheroidal,https://doi.org/10.1016/j.jece.2021.105395,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,soil,0,4.096910013008056,79.5454,12.0,18,0.16,30,17,20.67942236,17.07,0.6865,1.651411411
180,CuO,Escherichia coli,pathogenic,green_synthesis,MIC,spheroidal,https://doi.org/10.1016/j.jece.2021.105395,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,urine,0,2.5921767573958667,79.5454,12.0,18,48.0,37,17,20.67942236,17.07,0.6865,1.651411411
